dataset_size,subset_size,coverage_threshold,#females,#questions,result
100000,50,50,1,2008,False
100000,50,50,1,2008,False
100000,50,50,1,2007,False
100000,50,50,1,2008,False
100000,50,50,1,2007,False
100000,50,50,1,2007,False
100000,50,50,1,2008,False
100000,50,50,1,2009,False
100000,50,50,1,2008,False
100000,50,50,1,2008,False
100000,50,50,1,2009,False
100000,50,50,1,2007,False
100000,50,50,1,2010,False
100000,50,50,1,2008,False
100000,50,50,1,2008,False
100000,50,50,1,2009,False
100000,50,50,1,2009,False
100000,50,50,1,2008,False
100000,50,50,1,2010,False
100000,50,50,1,2009,False
100000,50,50,1,2010,False
100000,50,50,1,2008,False
100000,50,50,1,2008,False
100000,50,50,1,2008,False
100000,50,50,1,2007,False
100000,50,50,1,2011,False
100000,50,50,1,2009,False
100000,50,50,1,2009,False
100000,50,50,1,2009,False
100000,50,50,1,2007,False
100000,50,50,1,2010,False
100000,50,50,1,2010,False
100000,50,50,1,2008,False
100000,50,50,1,2008,False
100000,50,50,1,2009,False
100000,50,50,1,2007,False
100000,50,50,1,2010,False
100000,50,50,1,2008,False
100000,50,50,1,2010,False
100000,50,50,1,2008,False
100000,50,50,1,2009,False
100000,50,50,1,2008,False
100000,50,50,1,2008,False
100000,50,50,1,2007,False
100000,50,50,1,2008,False
100000,50,50,1,2008,False
100000,50,50,1,2009,False
100000,50,50,1,2009,False
100000,50,50,1,2010,False
100000,50,50,1,2007,False
100000,50,50,1,2009,False
100000,50,50,1,2008,False
100000,50,50,1,2010,False
100000,50,50,1,2006,False
100000,50,50,1,2008,False
100000,50,50,1,2010,False
100000,50,50,1,2008,False
100000,50,50,1,2009,False
100000,50,50,1,2009,False
100000,50,50,1,2008,False
100000,50,50,1,2008,False
100000,50,50,1,2008,False
100000,50,50,1,2008,False
100000,50,50,1,2010,False
100000,50,50,1,2008,False
100000,50,50,1,2006,False
100000,50,50,1,2007,False
100000,50,50,1,2008,False
100000,50,50,1,2008,False
100000,50,50,1,2008,False
100000,50,50,1,2009,False
100000,50,50,1,2008,False
100000,50,50,1,2007,False
100000,50,50,1,2008,False
100000,50,50,1,2009,False
100000,50,50,1,2008,False
100000,50,50,1,2010,False
100000,50,50,1,2009,False
100000,50,50,1,2008,False
100000,50,50,1,2009,False
100000,50,50,1,2011,False
100000,50,50,1,2009,False
100000,50,50,1,2009,False
100000,50,50,1,2009,False
100000,50,50,1,2010,False
100000,50,50,1,2010,False
100000,50,50,1,2010,False
100000,50,50,1,2008,False
100000,50,50,1,2008,False
100000,50,50,1,2009,False
100000,50,50,1,2007,False
100000,50,50,1,2008,False
100000,50,50,1,2009,False
100000,50,50,1,2008,False
100000,50,50,1,2008,False
100000,50,50,1,2007,False
100000,50,50,1,2009,False
100000,50,50,1,2009,False
100000,50,50,1,2008,False
100000,50,50,1,2010,False
100000,50,50,1,2008,False
100000,50,50,1,2009,False
100000,50,50,1,2008,False
100000,50,50,1,2008,False
100000,50,50,1,2007,False
100000,50,50,1,2009,False
100000,50,50,1,2007,False
100000,50,50,1,2009,False
100000,50,50,1,2011,False
100000,50,50,1,2008,False
100000,50,50,1,2008,False
100000,50,50,1,2009,False
100000,50,50,1,2008,False
100000,50,50,1,2009,False
100000,50,50,1,2008,False
100000,50,50,1,2006,False
100000,50,50,1,2008,False
100000,50,50,1,2010,False
100000,50,50,1,2009,False
100000,50,50,1,2009,False
100000,50,50,1,2008,False
100000,50,50,1,2007,False
100000,50,50,1,2008,False
100000,50,50,1,2009,False
100000,50,50,1,2008,False
100000,50,50,1,2009,False
100000,50,50,1,2008,False
100000,50,50,1,2008,False
100000,50,50,1,2008,False
100000,50,50,1,2009,False
100000,50,50,1,2008,False
100000,50,50,1,2009,False
100000,50,50,1,2007,False
100000,50,50,1,2010,False
100000,50,50,1,2009,False
100000,50,50,1,2008,False
100000,50,50,1,2008,False
100000,50,50,1,2007,False
100000,50,50,1,2009,False
100000,50,50,1,2008,False
100000,50,50,1,2008,False
100000,50,50,1,2008,False
100000,50,50,1,2009,False
100000,50,50,1,2009,False
100000,50,50,1,2006,False
100000,50,50,1,2009,False
100000,50,50,1,2007,False
100000,50,50,1,2008,False
100000,50,50,1,2009,False
100000,50,50,1,2007,False
100000,50,50,1,2007,False
100000,50,50,1,2007,False
100000,50,50,1,2008,False
100000,50,50,1,2008,False
100000,50,50,1,2009,False
100000,50,50,1,2007,False
100000,50,50,1,2008,False
100000,50,50,1,2008,False
100000,50,50,1,2008,False
100000,50,50,1,2010,False
100000,50,50,1,2011,False
100000,50,50,1,2010,False
100000,50,50,1,2008,False
100000,50,50,1,2007,False
100000,50,50,1,2008,False
100000,50,50,1,2008,False
100000,50,50,1,2008,False
100000,50,50,1,2006,False
100000,50,50,1,2008,False
100000,50,50,1,2008,False
100000,50,50,1,2009,False
100000,50,50,1,2010,False
100000,50,50,1,2008,False
100000,50,50,1,2009,False
100000,50,50,1,2009,False
100000,50,50,1,2008,False
100000,50,50,1,2009,False
100000,50,50,1,2007,False
100000,50,50,1,2008,False
100000,50,50,1,2008,False
100000,50,50,1,2008,False
100000,50,50,1,2008,False
100000,50,50,1,2009,False
100000,50,50,1,2008,False
100000,50,50,1,2007,False
100000,50,50,2,2015,False
100000,50,50,2,2018,False
100000,50,50,2,2019,False
100000,50,50,2,2018,False
100000,50,50,2,2016,False
100000,50,50,2,2016,False
100000,50,50,2,2018,False
100000,50,50,2,2017,False
100000,50,50,2,2014,False
100000,50,50,2,2019,False
100000,50,50,2,2018,False
100000,50,50,2,2016,False
100000,50,50,2,2018,False
100000,50,50,2,2014,False
100000,50,50,2,2016,False
100000,50,50,2,2014,False
100000,50,50,2,2013,False
100000,50,50,2,2015,False
100000,50,50,2,2018,False
100000,50,50,2,2017,False
100000,50,50,2,2020,False
100000,50,50,2,2015,False
100000,50,50,2,2017,False
100000,50,50,2,2015,False
100000,50,50,2,2016,False
100000,50,50,2,2020,False
100000,50,50,2,2016,False
100000,50,50,2,2015,False
100000,50,50,2,2018,False
100000,50,50,2,2018,False
100000,50,50,2,2016,False
100000,50,50,2,2016,False
100000,50,50,2,2016,False
100000,50,50,2,2016,False
100000,50,50,2,2019,False
100000,50,50,2,2016,False
100000,50,50,2,2016,False
100000,50,50,2,2017,False
100000,50,50,2,2017,False
100000,50,50,2,2019,False
100000,50,50,2,2018,False
100000,50,50,2,2018,False
100000,50,50,2,2017,False
100000,50,50,2,2019,False
100000,50,50,2,2015,False
100000,50,50,2,2017,False
100000,50,50,2,2018,False
100000,50,50,2,2020,False
100000,50,50,2,2017,False
100000,50,50,2,2018,False
100000,50,50,2,2016,False
100000,50,50,2,2015,False
100000,50,50,2,2016,False
100000,50,50,2,2020,False
100000,50,50,2,2018,False
100000,50,50,2,2017,False
100000,50,50,2,2016,False
100000,50,50,2,2018,False
100000,50,50,2,2018,False
100000,50,50,2,2019,False
100000,50,50,2,2016,False
100000,50,50,2,2016,False
100000,50,50,2,2018,False
100000,50,50,2,2018,False
100000,50,50,2,2018,False
100000,50,50,2,2018,False
100000,50,50,2,2016,False
100000,50,50,2,2015,False
100000,50,50,2,2020,False
100000,50,50,2,2015,False
100000,50,50,2,2018,False
100000,50,50,2,2017,False
100000,50,50,2,2017,False
100000,50,50,2,2017,False
100000,50,50,2,2015,False
100000,50,50,2,2017,False
100000,50,50,2,2019,False
100000,50,50,2,2019,False
100000,50,50,2,2013,False
100000,50,50,2,2015,False
100000,50,50,2,2014,False
100000,50,50,2,2016,False
100000,50,50,2,2019,False
100000,50,50,2,2015,False
100000,50,50,2,2018,False
100000,50,50,2,2018,False
100000,50,50,2,2017,False
100000,50,50,2,2014,False
100000,50,50,2,2019,False
100000,50,50,2,2019,False
100000,50,50,2,2016,False
100000,50,50,2,2018,False
100000,50,50,2,2017,False
100000,50,50,2,2015,False
100000,50,50,2,2017,False
100000,50,50,2,2014,False
100000,50,50,2,2015,False
100000,50,50,2,2015,False
100000,50,50,2,2015,False
100000,50,50,2,2018,False
100000,50,50,2,2018,False
100000,50,50,2,2019,False
100000,50,50,2,2019,False
100000,50,50,2,2016,False
100000,50,50,2,2016,False
100000,50,50,2,2018,False
100000,50,50,2,2017,False
100000,50,50,2,2016,False
100000,50,50,2,2018,False
100000,50,50,2,2017,False
100000,50,50,2,2016,False
100000,50,50,2,2018,False
100000,50,50,2,2019,False
100000,50,50,2,2018,False
100000,50,50,2,2016,False
100000,50,50,2,2019,False
100000,50,50,2,2014,False
100000,50,50,2,2018,False
100000,50,50,2,2019,False
100000,50,50,2,2016,False
100000,50,50,2,2016,False
100000,50,50,2,2017,False
100000,50,50,2,2019,False
100000,50,50,2,2016,False
100000,50,50,2,2018,False
100000,50,50,2,2017,False
100000,50,50,2,2018,False
100000,50,50,2,2018,False
100000,50,50,2,2013,False
100000,50,50,2,2021,False
100000,50,50,2,2017,False
100000,50,50,2,2015,False
100000,50,50,2,2013,False
100000,50,50,2,2016,False
100000,50,50,2,2018,False
100000,50,50,2,2018,False
100000,50,50,2,2016,False
100000,50,50,2,2017,False
100000,50,50,2,2015,False
100000,50,50,2,2017,False
100000,50,50,2,2019,False
100000,50,50,2,2017,False
100000,50,50,2,2016,False
100000,50,50,2,2018,False
100000,50,50,2,2019,False
100000,50,50,2,2015,False
100000,50,50,2,2016,False
100000,50,50,2,2019,False
100000,50,50,2,2014,False
100000,50,50,2,2017,False
100000,50,50,2,2018,False
100000,50,50,2,2016,False
100000,50,50,2,2018,False
100000,50,50,2,2015,False
100000,50,50,2,2015,False
100000,50,50,2,2018,False
100000,50,50,2,2015,False
100000,50,50,2,2018,False
100000,50,50,2,2019,False
100000,50,50,2,2015,False
100000,50,50,2,2019,False
100000,50,50,2,2018,False
100000,50,50,2,2015,False
100000,50,50,2,2015,False
100000,50,50,2,2019,False
100000,50,50,2,2016,False
100000,50,50,2,2015,False
100000,50,50,2,2016,False
100000,50,50,2,2017,False
100000,50,50,2,2016,False
100000,50,50,2,2015,False
100000,50,50,2,2016,False
100000,50,50,2,2015,False
100000,50,50,2,2016,False
100000,50,50,2,2016,False
100000,50,50,2,2017,False
100000,50,50,2,2019,False
100000,50,50,2,2014,False
100000,50,50,2,2016,False
100000,50,50,2,2014,False
100000,50,50,2,2016,False
100000,50,50,2,2017,False
100000,50,50,2,2015,False
100000,50,50,2,2020,False
100000,50,50,2,2016,False
100000,50,50,2,2016,False
100000,50,50,2,2018,False
100000,50,50,2,2015,False
100000,50,50,2,2016,False
100000,50,50,2,2016,False
100000,50,50,2,2017,False
100000,50,50,2,2016,False
100000,50,50,2,2021,False
100000,50,50,2,2016,False
100000,50,50,2,2017,False
100000,50,50,2,2017,False
100000,50,50,2,2016,False
100000,50,50,2,2015,False
100000,50,50,2,2014,False
100000,50,50,2,2016,False
100000,50,50,3,2026,False
100000,50,50,3,2023,False
100000,50,50,3,2027,False
100000,50,50,3,2025,False
100000,50,50,3,2023,False
100000,50,50,3,2027,False
100000,50,50,3,2023,False
100000,50,50,3,2027,False
100000,50,50,3,2026,False
100000,50,50,3,2027,False
100000,50,50,3,2022,False
100000,50,50,3,2024,False
100000,50,50,3,2029,False
100000,50,50,3,2025,False
100000,50,50,3,2023,False
100000,50,50,3,2022,False
100000,50,50,3,2026,False
100000,50,50,3,2028,False
100000,50,50,3,2024,False
100000,50,50,3,2024,False
100000,50,50,3,2024,False
100000,50,50,3,2025,False
100000,50,50,3,2026,False
100000,50,50,3,2022,False
100000,50,50,3,2025,False
100000,50,50,3,2023,False
100000,50,50,3,2022,False
100000,50,50,3,2025,False
100000,50,50,3,2024,False
100000,50,50,3,2024,False
100000,50,50,3,2024,False
100000,50,50,3,2028,False
100000,50,50,3,2026,False
100000,50,50,3,2026,False
100000,50,50,3,2023,False
100000,50,50,3,2024,False
100000,50,50,3,2026,False
100000,50,50,3,2024,False
100000,50,50,3,2025,False
100000,50,50,3,2026,False
100000,50,50,3,2026,False
100000,50,50,3,2024,False
100000,50,50,3,2024,False
100000,50,50,3,2026,False
100000,50,50,3,2028,False
100000,50,50,3,2024,False
100000,50,50,3,2029,False
100000,50,50,3,2026,False
100000,50,50,3,2024,False
100000,50,50,3,2022,False
100000,50,50,3,2022,False
100000,50,50,3,2025,False
100000,50,50,3,2027,False
100000,50,50,3,2021,False
100000,50,50,3,2024,False
100000,50,50,3,2024,False
100000,50,50,3,2025,False
100000,50,50,3,2025,False
100000,50,50,3,2024,False
100000,50,50,3,2024,False
100000,50,50,3,2024,False
100000,50,50,3,2027,False
100000,50,50,3,2022,False
100000,50,50,3,2026,False
100000,50,50,3,2024,False
100000,50,50,3,2025,False
100000,50,50,3,2023,False
100000,50,50,3,2025,False
100000,50,50,3,2024,False
100000,50,50,3,2025,False
100000,50,50,3,2026,False
100000,50,50,3,2023,False
100000,50,50,3,2027,False
100000,50,50,3,2025,False
100000,50,50,3,2022,False
100000,50,50,3,2026,False
100000,50,50,3,2025,False
100000,50,50,3,2026,False
100000,50,50,3,2025,False
100000,50,50,3,2026,False
100000,50,50,3,2025,False
100000,50,50,3,2025,False
100000,50,50,3,2024,False
100000,50,50,3,2024,False
100000,50,50,3,2024,False
100000,50,50,3,2024,False
100000,50,50,3,2024,False
100000,50,50,3,2024,False
100000,50,50,3,2026,False
100000,50,50,3,2026,False
100000,50,50,3,2025,False
100000,50,50,3,2022,False
100000,50,50,3,2024,False
100000,50,50,3,2025,False
100000,50,50,3,2024,False
100000,50,50,3,2026,False
100000,50,50,3,2026,False
100000,50,50,3,2028,False
100000,50,50,3,2023,False
100000,50,50,3,2024,False
100000,50,50,3,2027,False
100000,50,50,3,2029,False
100000,50,50,3,2024,False
100000,50,50,3,2024,False
100000,50,50,3,2028,False
100000,50,50,3,2027,False
100000,50,50,3,2025,False
100000,50,50,3,2029,False
100000,50,50,3,2027,False
100000,50,50,3,2024,False
100000,50,50,3,2024,False
100000,50,50,3,2027,False
100000,50,50,3,2027,False
100000,50,50,3,2026,False
100000,50,50,3,2024,False
100000,50,50,3,2026,False
100000,50,50,3,2024,False
100000,50,50,3,2026,False
100000,50,50,3,2027,False
100000,50,50,3,2024,False
100000,50,50,3,2027,False
100000,50,50,3,2026,False
100000,50,50,3,2026,False
100000,50,50,3,2027,False
100000,50,50,3,2027,False
100000,50,50,3,2024,False
100000,50,50,3,2024,False
100000,50,50,3,2024,False
100000,50,50,3,2025,False
100000,50,50,3,2026,False
100000,50,50,3,2026,False
100000,50,50,3,2026,False
100000,50,50,3,2026,False
100000,50,50,3,2030,False
100000,50,50,3,2026,False
100000,50,50,3,2025,False
100000,50,50,3,2024,False
100000,50,50,3,2023,False
100000,50,50,3,2025,False
100000,50,50,3,2029,False
100000,50,50,3,2026,False
100000,50,50,3,2025,False
100000,50,50,3,2025,False
100000,50,50,3,2026,False
100000,50,50,3,2027,False
100000,50,50,3,2026,False
100000,50,50,3,2024,False
100000,50,50,3,2026,False
100000,50,50,3,2023,False
100000,50,50,3,2028,False
100000,50,50,3,2027,False
100000,50,50,3,2025,False
100000,50,50,3,2026,False
100000,50,50,3,2025,False
100000,50,50,3,2025,False
100000,50,50,3,2027,False
100000,50,50,3,2026,False
100000,50,50,3,2029,False
100000,50,50,3,2025,False
100000,50,50,3,2024,False
100000,50,50,3,2027,False
100000,50,50,3,2025,False
100000,50,50,3,2023,False
100000,50,50,3,2025,False
100000,50,50,3,2025,False
100000,50,50,3,2025,False
100000,50,50,3,2025,False
100000,50,50,3,2027,False
100000,50,50,3,2024,False
100000,50,50,3,2027,False
100000,50,50,3,2025,False
100000,50,50,3,2023,False
100000,50,50,3,2024,False
100000,50,50,3,2029,False
100000,50,50,3,2026,False
100000,50,50,3,2026,False
100000,50,50,3,2023,False
100000,50,50,3,2024,False
100000,50,50,3,2026,False
100000,50,50,3,2031,False
100000,50,50,3,2023,False
100000,50,50,3,2026,False
100000,50,50,3,2025,False
100000,50,50,3,2025,False
100000,50,50,3,2027,False
100000,50,50,3,2026,False
100000,50,50,3,2024,False
100000,50,50,3,2025,False
100000,50,50,3,2027,False
100000,50,50,3,2025,False
100000,50,50,3,2025,False
100000,50,50,3,2025,False
100000,50,50,3,2025,False
100000,50,50,3,2025,False
100000,50,50,3,2026,False
100000,50,50,3,2029,False
100000,50,50,3,2025,False
100000,50,50,3,2027,False
100000,50,50,3,2023,False
100000,50,50,3,2024,False
100000,50,50,4,2035,False
100000,50,50,4,2034,False
100000,50,50,4,2029,False
100000,50,50,4,2034,False
100000,50,50,4,2031,False
100000,50,50,4,2035,False
100000,50,50,4,2032,False
100000,50,50,4,2032,False
100000,50,50,4,2036,False
100000,50,50,4,2036,False
100000,50,50,4,2033,False
100000,50,50,4,2032,False
100000,50,50,4,2030,False
100000,50,50,4,2035,False
100000,50,50,4,2034,False
100000,50,50,4,2032,False
100000,50,50,4,2035,False
100000,50,50,4,2033,False
100000,50,50,4,2034,False
100000,50,50,4,2035,False
100000,50,50,4,2032,False
100000,50,50,4,2037,False
100000,50,50,4,2032,False
100000,50,50,4,2029,False
100000,50,50,4,2033,False
100000,50,50,4,2034,False
100000,50,50,4,2031,False
100000,50,50,4,2031,False
100000,50,50,4,2035,False
100000,50,50,4,2032,False
100000,50,50,4,2038,False
100000,50,50,4,2031,False
100000,50,50,4,2034,False
100000,50,50,4,2035,False
100000,50,50,4,2033,False
100000,50,50,4,2037,False
100000,50,50,4,2030,False
100000,50,50,4,2034,False
100000,50,50,4,2031,False
100000,50,50,4,2031,False
100000,50,50,4,2034,False
100000,50,50,4,2033,False
100000,50,50,4,2032,False
100000,50,50,4,2036,False
100000,50,50,4,2028,False
100000,50,50,4,2036,False
100000,50,50,4,2034,False
100000,50,50,4,2038,False
100000,50,50,4,2029,False
100000,50,50,4,2034,False
100000,50,50,4,2033,False
100000,50,50,4,2035,False
100000,50,50,4,2034,False
100000,50,50,4,2033,False
100000,50,50,4,2036,False
100000,50,50,4,2033,False
100000,50,50,4,2029,False
100000,50,50,4,2031,False
100000,50,50,4,2032,False
100000,50,50,4,2032,False
100000,50,50,4,2031,False
100000,50,50,4,2035,False
100000,50,50,4,2033,False
100000,50,50,4,2032,False
100000,50,50,4,2034,False
100000,50,50,4,2035,False
100000,50,50,4,2034,False
100000,50,50,4,2035,False
100000,50,50,4,2032,False
100000,50,50,4,2032,False
100000,50,50,4,2035,False
100000,50,50,4,2031,False
100000,50,50,4,2032,False
100000,50,50,4,2037,False
100000,50,50,4,2036,False
100000,50,50,4,2034,False
100000,50,50,4,2034,False
100000,50,50,4,2031,False
100000,50,50,4,2032,False
100000,50,50,4,2035,False
100000,50,50,4,2032,False
100000,50,50,4,2036,False
100000,50,50,4,2034,False
100000,50,50,4,2034,False
100000,50,50,4,2031,False
100000,50,50,4,2030,False
100000,50,50,4,2037,False
100000,50,50,4,2031,False
100000,50,50,4,2032,False
100000,50,50,4,2033,False
100000,50,50,4,2034,False
100000,50,50,4,2030,False
100000,50,50,4,2036,False
100000,50,50,4,2031,False
100000,50,50,4,2032,False
100000,50,50,4,2032,False
100000,50,50,4,2036,False
100000,50,50,4,2034,False
100000,50,50,4,2037,False
100000,50,50,4,2033,False
100000,50,50,4,2033,False
100000,50,50,4,2030,False
100000,50,50,4,2039,False
100000,50,50,4,2037,False
100000,50,50,4,2036,False
100000,50,50,4,2032,False
100000,50,50,4,2034,False
100000,50,50,4,2031,False
100000,50,50,4,2036,False
100000,50,50,4,2031,False
100000,50,50,4,2031,False
100000,50,50,4,2035,False
100000,50,50,4,2033,False
100000,50,50,4,2032,False
100000,50,50,4,2030,False
100000,50,50,4,2036,False
100000,50,50,4,2032,False
100000,50,50,4,2031,False
100000,50,50,4,2031,False
100000,50,50,4,2032,False
100000,50,50,4,2033,False
100000,50,50,4,2034,False
100000,50,50,4,2036,False
100000,50,50,4,2031,False
100000,50,50,4,2036,False
100000,50,50,4,2035,False
100000,50,50,4,2035,False
100000,50,50,4,2033,False
100000,50,50,4,2031,False
100000,50,50,4,2030,False
100000,50,50,4,2036,False
100000,50,50,4,2036,False
100000,50,50,4,2033,False
100000,50,50,4,2034,False
100000,50,50,4,2032,False
100000,50,50,4,2033,False
100000,50,50,4,2033,False
100000,50,50,4,2036,False
100000,50,50,4,2035,False
100000,50,50,4,2034,False
100000,50,50,4,2033,False
100000,50,50,4,2034,False
100000,50,50,4,2032,False
100000,50,50,4,2031,False
100000,50,50,4,2031,False
100000,50,50,4,2033,False
100000,50,50,4,2036,False
100000,50,50,4,2038,False
100000,50,50,4,2030,False
100000,50,50,4,2032,False
100000,50,50,4,2033,False
100000,50,50,4,2034,False
100000,50,50,4,2033,False
100000,50,50,4,2031,False
100000,50,50,4,2035,False
100000,50,50,4,2035,False
100000,50,50,4,2034,False
100000,50,50,4,2037,False
100000,50,50,4,2033,False
100000,50,50,4,2032,False
100000,50,50,4,2033,False
100000,50,50,4,2033,False
100000,50,50,4,2033,False
100000,50,50,4,2035,False
100000,50,50,4,2035,False
100000,50,50,4,2033,False
100000,50,50,4,2034,False
100000,50,50,4,2035,False
100000,50,50,4,2035,False
100000,50,50,4,2034,False
100000,50,50,4,2034,False
100000,50,50,4,2037,False
100000,50,50,4,2032,False
100000,50,50,4,2032,False
100000,50,50,4,2035,False
100000,50,50,4,2032,False
100000,50,50,4,2032,False
100000,50,50,4,2032,False
100000,50,50,4,2033,False
100000,50,50,4,2036,False
100000,50,50,4,2033,False
100000,50,50,4,2034,False
100000,50,50,4,2031,False
100000,50,50,4,2035,False
100000,50,50,4,2033,False
100000,50,50,4,2033,False
100000,50,50,4,2034,False
100000,50,50,4,2035,False
100000,50,50,4,2034,False
100000,50,50,4,2034,False
100000,50,50,4,2035,False
100000,50,50,4,2035,False
100000,50,50,4,2034,False
100000,50,50,4,2033,False
100000,50,50,4,2032,False
