dataset_size,subset_size,coverage_threshold,#females,#questions,result
251000,50,50,50,5054,True
251000,50,50,50,4953,True
251000,50,50,50,5215,True
251000,50,50,50,4947,True
251000,50,50,50,5010,True
251000,50,50,50,5018,True
251000,50,50,50,5231,True
251000,50,50,50,5006,True
251000,50,50,50,5161,True
251000,50,50,50,4896,True
251000,50,50,50,4995,True
251000,50,50,50,4944,True
251000,50,50,50,4872,True
251000,50,50,50,4873,True
251000,50,50,50,4869,True
251000,50,50,50,4906,True
251000,50,50,50,5089,True
251000,50,50,50,4975,True
251000,50,50,50,4997,True
256000,50,50,50,5147,True
256000,50,50,50,5117,True
256000,50,50,50,5070,True
256000,50,50,50,5175,True
256000,50,50,50,4805,True
256000,50,50,50,5101,True
256000,50,50,50,5043,True
256000,50,50,50,4941,True
256000,50,50,50,5018,True
256000,50,50,50,5104,True
256000,50,50,50,5021,True
256000,50,50,50,5347,True
256000,50,50,50,5107,True
256000,50,50,50,5385,True
256000,50,50,50,4881,True
256000,50,50,50,5187,True
256000,50,50,50,5420,True
256000,50,50,50,5009,True
256000,50,50,50,4977,True
256000,50,50,50,5062,True
261000,50,50,50,5209,True
261000,50,50,50,5054,True
261000,50,50,50,5210,True
261000,50,50,50,5124,True
261000,50,50,50,5231,True
261000,50,50,50,5060,True
261000,50,50,50,5188,True
261000,50,50,50,5210,True
261000,50,50,50,5145,True
261000,50,50,50,5619,True
261000,50,50,50,5094,True
261000,50,50,50,5222,True
261000,50,50,50,5240,True
261000,50,50,50,5021,True
261000,50,50,50,5215,True
261000,50,50,50,5213,True
261000,50,50,50,5202,True
261000,50,50,50,5225,True
261000,50,50,50,5193,True
261000,50,50,50,5210,True
266000,50,50,50,5280,True
266000,50,50,50,5076,True
266000,50,50,50,5307,True
266000,50,50,50,5203,True
266000,50,50,50,5305,True
266000,50,50,50,5302,True
266000,50,50,50,5353,True
266000,50,50,50,5138,True
266000,50,50,50,5661,True
266000,50,50,50,5249,True
266000,50,50,50,5301,True
266000,50,50,50,5314,True
266000,50,50,50,5278,True
266000,50,50,50,5309,True
266000,50,50,50,5038,True
266000,50,50,50,5499,True
266000,50,50,50,5256,True
266000,50,50,50,5411,True
266000,50,50,50,5281,True
266000,50,50,50,5261,True
271000,50,50,50,5312,True
271000,50,50,50,5571,True
271000,50,50,50,5625,True
271000,50,50,50,5367,True
271000,50,50,50,5275,True
271000,50,50,50,5206,True
271000,50,50,50,5056,True
271000,50,50,50,5494,True
271000,50,50,50,5412,True
271000,50,50,50,5555,True
271000,50,50,50,5389,True
271000,50,50,50,5343,True
271000,50,50,50,5411,True
271000,50,50,50,5057,True
271000,50,50,50,5364,True
271000,50,50,50,5365,True
271000,50,50,50,5398,True
271000,50,50,50,5316,True
271000,50,50,50,5345,True
271000,50,50,50,5357,True
276000,50,50,50,5479,True
276000,50,50,50,5305,True
276000,50,50,50,5487,True
276000,50,50,50,5422,True
276000,50,50,50,5439,True
276000,50,50,50,5454,True
276000,50,50,50,5394,True
276000,50,50,50,5608,True
276000,50,50,50,5520,True
276000,50,50,50,5433,True
276000,50,50,50,5438,True
276000,50,50,50,5299,True
276000,50,50,50,5629,True
276000,50,50,50,5472,True
276000,50,50,50,5313,True
276000,50,50,50,5510,True
276000,50,50,50,5170,True
276000,50,50,50,5514,True
276000,50,50,50,5443,True
276000,50,50,50,5442,True
281000,50,50,50,5613,True
281000,50,50,50,5336,True
281000,50,50,50,5563,True
281000,50,50,50,5384,True
281000,50,50,50,5813,True
281000,50,50,50,5559,True
281000,50,50,50,5919,True
281000,50,50,50,5585,True
281000,50,50,50,5499,True
281000,50,50,50,5641,True
281000,50,50,50,5518,True
281000,50,50,50,5428,True
281000,50,50,50,5372,True
281000,50,50,50,5469,True
281000,50,50,50,5611,True
281000,50,50,50,5561,True
281000,50,50,50,5506,True
281000,50,50,50,5550,True
281000,50,50,50,5543,True
281000,50,50,50,5356,True
286000,50,50,50,5784,True
286000,50,50,50,5664,True
286000,50,50,50,5663,True
286000,50,50,50,5677,True
286000,50,50,50,5848,True
286000,50,50,50,5840,True
286000,50,50,50,5627,True
286000,50,50,50,5631,True
286000,50,50,50,5677,True
286000,50,50,50,5508,True
286000,50,50,50,5756,True
286000,50,50,50,5649,True
286000,50,50,50,5894,True
286000,50,50,50,5100,True
286000,50,50,50,5712,True
286000,50,50,50,5614,True
286000,50,50,50,5629,True
286000,50,50,50,5664,True
286000,50,50,50,5752,True
286000,50,50,50,5615,True
291000,50,50,50,5856,True
291000,50,50,50,5774,True
291000,50,50,50,5667,True
291000,50,50,50,5686,True
291000,50,50,50,5586,True
291000,50,50,50,5813,True
291000,50,50,50,5775,True
291000,50,50,50,5557,True
291000,50,50,50,5666,True
291000,50,50,50,5899,True
291000,50,50,50,5797,True
291000,50,50,50,5943,True
291000,50,50,50,5744,True
291000,50,50,50,5768,True
291000,50,50,50,5722,True
291000,50,50,50,5662,True
291000,50,50,50,5461,True
291000,50,50,50,5782,True
291000,50,50,50,5834,True
291000,50,50,50,5737,True
296000,50,50,50,5894,True
296000,50,50,50,5791,True
296000,50,50,50,5790,True
296000,50,50,50,5761,True
296000,50,50,50,5917,True
296000,50,50,50,5401,True
296000,50,50,50,5958,True
296000,50,50,50,5878,True
296000,50,50,50,5912,True
296000,50,50,50,6118,True
296000,50,50,50,5875,True
296000,50,50,50,5925,True
296000,50,50,50,5915,True
296000,50,50,50,6000,True
296000,50,50,50,5848,True
296000,50,50,50,5857,True
296000,50,50,50,5867,True
296000,50,50,50,5543,True
296000,50,50,50,5621,True
296000,50,50,50,6002,True
301000,50,50,50,6282,True
301000,50,50,50,5750,True
301000,50,50,50,6061,True
301000,50,50,50,6101,True
301000,50,50,50,5887,True
301000,50,50,50,5955,True
301000,50,50,50,5994,True
301000,50,50,50,6077,True
301000,50,50,50,5896,True
301000,50,50,50,5987,True
301000,50,50,50,6020,True
301000,50,50,50,5915,True
301000,50,50,50,5895,True
301000,50,50,50,6062,True
301000,50,50,50,6004,True
301000,50,50,50,5951,True
301000,50,50,50,5491,True
301000,50,50,50,5978,True
301000,50,50,50,6003,True
301000,50,50,50,6066,True
306000,50,50,50,6093,True
306000,50,50,50,6067,True
306000,50,50,50,6084,True
306000,50,50,50,6369,True
306000,50,50,50,5889,True
306000,50,50,50,6145,True
306000,50,50,50,6113,True
306000,50,50,50,6101,True
306000,50,50,50,6007,True
306000,50,50,50,6055,True
306000,50,50,50,6080,True
306000,50,50,50,6386,True
306000,50,50,50,6098,True
306000,50,50,50,5844,True
306000,50,50,50,5847,True
306000,50,50,50,5681,True
306000,50,50,50,6106,True
306000,50,50,50,5832,True
306000,50,50,50,5960,True
306000,50,50,50,6098,True
311000,50,50,50,6226,True
311000,50,50,50,6065,True
311000,50,50,50,6174,True
311000,50,50,50,6172,True
311000,50,50,50,5980,True
311000,50,50,50,6190,True
311000,50,50,50,6176,True
311000,50,50,50,6241,True
311000,50,50,50,6095,True
311000,50,50,50,6167,True
311000,50,50,50,6232,True
311000,50,50,50,6167,True
311000,50,50,50,6110,True
311000,50,50,50,6024,True
311000,50,50,50,6057,True
311000,50,50,50,6188,True
311000,50,50,50,6219,True
311000,50,50,50,6111,True
311000,50,50,50,6147,True
311000,50,50,50,6456,True
316000,50,50,50,6510,True
316000,50,50,50,6260,True
316000,50,50,50,6288,True
316000,50,50,50,6254,True
316000,50,50,50,6031,True
316000,50,50,50,6549,True
316000,50,50,50,6283,True
316000,50,50,50,6198,True
316000,50,50,50,6683,True
316000,50,50,50,6281,True
316000,50,50,50,6241,True
316000,50,50,50,6180,True
316000,50,50,50,6205,True
316000,50,50,50,6096,True
316000,50,50,50,6239,True
316000,50,50,50,6431,True
316000,50,50,50,6298,True
316000,50,50,50,6230,True
316000,50,50,50,6296,True
316000,50,50,50,6348,True
321000,50,50,50,6447,True
321000,50,50,50,6372,True
321000,50,50,50,6409,True
321000,50,50,50,6315,True
321000,50,50,50,6363,True
321000,50,50,50,6062,True
321000,50,50,50,5963,True
321000,50,50,50,6357,True
321000,50,50,50,6340,True
321000,50,50,50,6403,True
321000,50,50,50,6386,True
321000,50,50,50,6187,True
321000,50,50,50,6384,True
321000,50,50,50,6446,True
321000,50,50,50,6343,True
321000,50,50,50,6291,True
321000,50,50,50,6249,True
321000,50,50,50,6068,True
321000,50,50,50,6062,True
321000,50,50,50,5836,True
326000,50,50,50,6231,True
326000,50,50,50,6081,True
326000,50,50,50,6452,True
326000,50,50,50,6475,True
326000,50,50,50,6494,True
326000,50,50,50,6466,True
326000,50,50,50,6582,True
326000,50,50,50,6472,True
326000,50,50,50,6658,True
326000,50,50,50,6440,True
326000,50,50,50,6484,True
326000,50,50,50,6745,True
326000,50,50,50,6287,True
326000,50,50,50,6804,True
326000,50,50,50,6490,True
326000,50,50,50,6662,True
326000,50,50,50,6380,True
326000,50,50,50,6458,True
326000,50,50,50,6124,True
326000,50,50,50,6731,True
331000,50,50,50,6588,True
331000,50,50,50,6704,True
331000,50,50,50,6673,True
331000,50,50,50,6601,True
331000,50,50,50,6671,True
331000,50,50,50,6477,True
331000,50,50,50,6615,True
331000,50,50,50,6543,True
331000,50,50,50,6439,True
331000,50,50,50,6566,True
331000,50,50,50,6611,True
331000,50,50,50,6822,True
331000,50,50,50,6608,True
331000,50,50,50,6523,True
331000,50,50,50,6614,True
331000,50,50,50,6702,True
331000,50,50,50,6615,True
331000,50,50,50,6628,True
331000,50,50,50,6703,True
331000,50,50,50,6446,True
336000,50,50,50,6795,True
336000,50,50,50,6306,True
336000,50,50,50,6363,True
336000,50,50,50,6530,True
336000,50,50,50,6644,True
336000,50,50,50,6671,True
336000,50,50,50,6447,True
336000,50,50,50,6669,True
336000,50,50,50,6580,True
336000,50,50,50,6658,True
336000,50,50,50,6539,True
336000,50,50,50,6436,True
336000,50,50,50,7130,True
336000,50,50,50,6719,True
336000,50,50,50,6715,True
336000,50,50,50,6601,True
336000,50,50,50,6423,True
336000,50,50,50,6452,True
336000,50,50,50,6720,True
336000,50,50,50,6699,True
341000,50,50,50,6711,True
341000,50,50,50,6256,True
341000,50,50,50,6812,True
341000,50,50,50,6767,True
341000,50,50,50,6610,True
341000,50,50,50,6655,True
341000,50,50,50,6772,True
341000,50,50,50,6733,True
341000,50,50,50,6817,True
341000,50,50,50,6835,True
341000,50,50,50,6246,True
341000,50,50,50,6507,True
341000,50,50,50,6717,True
341000,50,50,50,6613,True
341000,50,50,50,6568,True
341000,50,50,50,6779,True
341000,50,50,50,6998,True
341000,50,50,50,6726,True
341000,50,50,50,6786,True
341000,50,50,50,6819,True
346000,50,50,50,7128,True
346000,50,50,50,6834,True
346000,50,50,50,6310,True
346000,50,50,50,6719,True
346000,50,50,50,6595,True
346000,50,50,50,6904,True
346000,50,50,50,6764,True
346000,50,50,50,6808,True
346000,50,50,50,6841,True
346000,50,50,50,6898,True
346000,50,50,50,6794,True
346000,50,50,50,6879,True
346000,50,50,50,6914,True
346000,50,50,50,6677,True
346000,50,50,50,6797,True
346000,50,50,50,6676,True
346000,50,50,50,6844,True
346000,50,50,50,6895,True
346000,50,50,50,6826,True
346000,50,50,50,6795,True
351000,50,50,50,6821,True
351000,50,50,50,6946,True
351000,50,50,50,7081,True
351000,50,50,50,7264,True
351000,50,50,50,7132,True
351000,50,50,50,7009,True
351000,50,50,50,6998,True
351000,50,50,50,6929,True
351000,50,50,50,6845,True
351000,50,50,50,6924,True
351000,50,50,50,7015,True
351000,50,50,50,6674,True
351000,50,50,50,6958,True
351000,50,50,50,7017,True
351000,50,50,50,7004,True
351000,50,50,50,6732,True
351000,50,50,50,6615,True
351000,50,50,50,6953,True
351000,50,50,50,7010,True
351000,50,50,50,6912,True
356000,50,50,50,6957,True
356000,50,50,50,7300,True
356000,50,50,50,7162,True
356000,50,50,50,7019,True
356000,50,50,50,7259,True
356000,50,50,50,6960,True
356000,50,50,50,7043,True
356000,50,50,50,6863,True
356000,50,50,50,7062,True
356000,50,50,50,7119,True
356000,50,50,50,7089,True
356000,50,50,50,6902,True
356000,50,50,50,6927,True
356000,50,50,50,7000,True
356000,50,50,50,7068,True
356000,50,50,50,7039,True
356000,50,50,50,7145,True
356000,50,50,50,7096,True
356000,50,50,50,6852,True
356000,50,50,50,6950,True
361000,50,50,50,6966,True
361000,50,50,50,7168,True
361000,50,50,50,7143,True
361000,50,50,50,7205,True
361000,50,50,50,7026,True
361000,50,50,50,7006,True
361000,50,50,50,7175,True
361000,50,50,50,7009,True
361000,50,50,50,7182,True
361000,50,50,50,7341,True
361000,50,50,50,7350,True
361000,50,50,50,6676,True
361000,50,50,50,7216,True
361000,50,50,50,7143,True
361000,50,50,50,6978,True
361000,50,50,50,7119,True
361000,50,50,50,7217,True
361000,50,50,50,7115,True
361000,50,50,50,7509,True
361000,50,50,50,7149,True
366000,50,50,50,7225,True
366000,50,50,50,7273,True
366000,50,50,50,6980,True
366000,50,50,50,7304,True
366000,50,50,50,7288,True
366000,50,50,50,7366,True
366000,50,50,50,7281,True
366000,50,50,50,7160,True
366000,50,50,50,7307,True
366000,50,50,50,7152,True
366000,50,50,50,7303,True
366000,50,50,50,7202,True
366000,50,50,50,7267,True
366000,50,50,50,7301,True
366000,50,50,50,7187,True
366000,50,50,50,6964,True
366000,50,50,50,7170,True
366000,50,50,50,7230,True
366000,50,50,50,7373,True
366000,50,50,50,7234,True
371000,50,50,50,7185,True
371000,50,50,50,7271,True
371000,50,50,50,6940,True
371000,50,50,50,7086,True
371000,50,50,50,7500,True
371000,50,50,50,7346,True
371000,50,50,50,7348,True
371000,50,50,50,7368,True
371000,50,50,50,7418,True
371000,50,50,50,7264,True
371000,50,50,50,7413,True
371000,50,50,50,7362,True
371000,50,50,50,7146,True
371000,50,50,50,7505,True
371000,50,50,50,7391,True
371000,50,50,50,7281,True
371000,50,50,50,7435,True
371000,50,50,50,7551,True
371000,50,50,50,7374,True
371000,50,50,50,7062,True
376000,50,50,50,7388,True
376000,50,50,50,7360,True
376000,50,50,50,7533,True
376000,50,50,50,7408,True
376000,50,50,50,7572,True
376000,50,50,50,7267,True
376000,50,50,50,7513,True
376000,50,50,50,7319,True
376000,50,50,50,7506,True
376000,50,50,50,7498,True
376000,50,50,50,7572,True
376000,50,50,50,7487,True
376000,50,50,50,7322,True
376000,50,50,50,7305,True
376000,50,50,50,7327,True
376000,50,50,50,7578,True
376000,50,50,50,7515,True
376000,50,50,50,7402,True
376000,50,50,50,7504,True
376000,50,50,50,7579,True
381000,50,50,50,7488,True
381000,50,50,50,7574,True
381000,50,50,50,7656,True
381000,50,50,50,7430,True
381000,50,50,50,7365,True
381000,50,50,50,7442,True
381000,50,50,50,7545,True
381000,50,50,50,7263,True
381000,50,50,50,7587,True
381000,50,50,50,7599,True
381000,50,50,50,7568,True
381000,50,50,50,7604,True
381000,50,50,50,7391,True
381000,50,50,50,7734,True
381000,50,50,50,7302,True
381000,50,50,50,7267,True
381000,50,50,50,7716,True
381000,50,50,50,7158,True
381000,50,50,50,7538,True
381000,50,50,50,7871,True
386000,50,50,50,7579,True
386000,50,50,50,7578,True
386000,50,50,50,7693,True
386000,50,50,50,7703,True
386000,50,50,50,7466,True
386000,50,50,50,7514,True
386000,50,50,50,7696,True
386000,50,50,50,7743,True
386000,50,50,50,7707,True
386000,50,50,50,7492,True
386000,50,50,50,7595,True
386000,50,50,50,7378,True
386000,50,50,50,7614,True
386000,50,50,50,7667,True
386000,50,50,50,7569,True
386000,50,50,50,7532,True
386000,50,50,50,7335,True
386000,50,50,50,7458,True
386000,50,50,50,7217,True
386000,50,50,50,7698,True
391000,50,50,50,7489,True
391000,50,50,50,7783,True
391000,50,50,50,7731,True
391000,50,50,50,7690,True
391000,50,50,50,7769,True
391000,50,50,50,7533,True
391000,50,50,50,7943,True
391000,50,50,50,7490,True
391000,50,50,50,7632,True
391000,50,50,50,7710,True
391000,50,50,50,7831,True
391000,50,50,50,7677,True
391000,50,50,50,7790,True
391000,50,50,50,7805,True
391000,50,50,50,7668,True
391000,50,50,50,7809,True
391000,50,50,50,7800,True
391000,50,50,50,7805,True
391000,50,50,50,7695,True
391000,50,50,50,7523,True
396000,50,50,50,7920,True
396000,50,50,50,7653,True
396000,50,50,50,7838,True
396000,50,50,50,7893,True
396000,50,50,50,7979,True
396000,50,50,50,7293,True
396000,50,50,50,7900,True
396000,50,50,50,8185,True
396000,50,50,50,7976,True
396000,50,50,50,7708,True
396000,50,50,50,7801,True
396000,50,50,50,7724,True
396000,50,50,50,7708,True
396000,50,50,50,7629,True
396000,50,50,50,7861,True
396000,50,50,50,7551,True
396000,50,50,50,7686,True
396000,50,50,50,7865,True
396000,50,50,50,7867,True
396000,50,50,50,7903,True
401000,50,50,50,7960,True
401000,50,50,50,7912,True
401000,50,50,50,7815,True
401000,50,50,50,7911,True
401000,50,50,50,7988,True
401000,50,50,50,7326,True
401000,50,50,50,7930,True
401000,50,50,50,7902,True
401000,50,50,50,8001,True
401000,50,50,50,8233,True
401000,50,50,50,7619,True
401000,50,50,50,7983,True
401000,50,50,50,7503,True
401000,50,50,50,7911,True
401000,50,50,50,8027,True
401000,50,50,50,8285,True
401000,50,50,50,7784,True
401000,50,50,50,7426,True
401000,50,50,50,8075,True
401000,50,50,50,7589,True
406000,50,50,50,7995,True
406000,50,50,50,7972,True
406000,50,50,50,7656,True
406000,50,50,50,7860,True
406000,50,50,50,8089,True
406000,50,50,50,8113,True
406000,50,50,50,7847,True
406000,50,50,50,8109,True
406000,50,50,50,8182,True
406000,50,50,50,7716,True
406000,50,50,50,7747,True
406000,50,50,50,8048,True
406000,50,50,50,7962,True
406000,50,50,50,7983,True
406000,50,50,50,8090,True
406000,50,50,50,8084,True
406000,50,50,50,7919,True
406000,50,50,50,7906,True
406000,50,50,50,8258,True
406000,50,50,50,7848,True
411000,50,50,50,8042,True
411000,50,50,50,7912,True
411000,50,50,50,8198,True
411000,50,50,50,7898,True
411000,50,50,50,8123,True
411000,50,50,50,8107,True
411000,50,50,50,8156,True
411000,50,50,50,8201,True
411000,50,50,50,8156,True
411000,50,50,50,8057,True
411000,50,50,50,8187,True
411000,50,50,50,7766,True
411000,50,50,50,8001,True
411000,50,50,50,8150,True
411000,50,50,50,8201,True
411000,50,50,50,8078,True
411000,50,50,50,7949,True
411000,50,50,50,8197,True
411000,50,50,50,8027,True
411000,50,50,50,8220,True
416000,50,50,50,8305,True
416000,50,50,50,8131,True
416000,50,50,50,8309,True
416000,50,50,50,8072,True
416000,50,50,50,8131,True
416000,50,50,50,8227,True
416000,50,50,50,8214,True
416000,50,50,50,8146,True
416000,50,50,50,8214,True
416000,50,50,50,8152,True
416000,50,50,50,8257,True
416000,50,50,50,8208,True
416000,50,50,50,8221,True
416000,50,50,50,8307,True
416000,50,50,50,8258,True
416000,50,50,50,8266,True
416000,50,50,50,8182,True
416000,50,50,50,8662,True
416000,50,50,50,8301,True
416000,50,50,50,8301,True
421000,50,50,50,8414,True
421000,50,50,50,8270,True
421000,50,50,50,8010,True
421000,50,50,50,7956,True
421000,50,50,50,8412,True
421000,50,50,50,8138,True
421000,50,50,50,7814,True
421000,50,50,50,8560,True
421000,50,50,50,8310,True
421000,50,50,50,8305,True
421000,50,50,50,8344,True
421000,50,50,50,8371,True
421000,50,50,50,8217,True
421000,50,50,50,8449,True
421000,50,50,50,7943,True
421000,50,50,50,8377,True
421000,50,50,50,8277,True
421000,50,50,50,8367,True
421000,50,50,50,8344,True
421000,50,50,50,8404,True
426000,50,50,50,8364,True
426000,50,50,50,7844,True
426000,50,50,50,8394,True
426000,50,50,50,8238,True
426000,50,50,50,8414,True
426000,50,50,50,8319,True
426000,50,50,50,8481,True
426000,50,50,50,8516,True
426000,50,50,50,8440,True
426000,50,50,50,8509,True
426000,50,50,50,8419,True
426000,50,50,50,8470,True
426000,50,50,50,8381,True
426000,50,50,50,8515,True
426000,50,50,50,8335,True
426000,50,50,50,8142,True
426000,50,50,50,8706,True
426000,50,50,50,8481,True
426000,50,50,50,8398,True
426000,50,50,50,8353,True
431000,50,50,50,8620,True
431000,50,50,50,8349,True
431000,50,50,50,8427,True
431000,50,50,50,8619,True
431000,50,50,50,8574,True
431000,50,50,50,7724,True
431000,50,50,50,8301,True
431000,50,50,50,8750,True
431000,50,50,50,8841,True
431000,50,50,50,8092,True
431000,50,50,50,8426,True
431000,50,50,50,8371,True
431000,50,50,50,8676,True
431000,50,50,50,8235,True
431000,50,50,50,8487,True
431000,50,50,50,8345,True
431000,50,50,50,8444,True
431000,50,50,50,8448,True
431000,50,50,50,8555,True
431000,50,50,50,8577,True
436000,50,50,50,8471,True
436000,50,50,50,8684,True
436000,50,50,50,8522,True
436000,50,50,50,8500,True
436000,50,50,50,8656,True
436000,50,50,50,8691,True
436000,50,50,50,8623,True
436000,50,50,50,8615,True
436000,50,50,50,8765,True
436000,50,50,50,8715,True
436000,50,50,50,8665,True
436000,50,50,50,8728,True
436000,50,50,50,8719,True
436000,50,50,50,8658,True
436000,50,50,50,8503,True
436000,50,50,50,8488,True
436000,50,50,50,8766,True
436000,50,50,50,8490,True
436000,50,50,50,8522,True
436000,50,50,50,8652,True
441000,50,50,50,8708,True
441000,50,50,50,8613,True
441000,50,50,50,8775,True
441000,50,50,50,8622,True
441000,50,50,50,8763,True
441000,50,50,50,8784,True
441000,50,50,50,8487,True
441000,50,50,50,8604,True
441000,50,50,50,8541,True
441000,50,50,50,8515,True
441000,50,50,50,8540,True
441000,50,50,50,8644,True
441000,50,50,50,8801,True
441000,50,50,50,8627,True
441000,50,50,50,8754,True
441000,50,50,50,8673,True
441000,50,50,50,8623,True
441000,50,50,50,8853,True
441000,50,50,50,8562,True
441000,50,50,50,8580,True
446000,50,50,50,9016,True
446000,50,50,50,8829,True
446000,50,50,50,8652,True
446000,50,50,50,8760,True
446000,50,50,50,8975,True
446000,50,50,50,8748,True
446000,50,50,50,8725,True
446000,50,50,50,8770,True
446000,50,50,50,8895,True
446000,50,50,50,8728,True
446000,50,50,50,8530,True
446000,50,50,50,9006,True
446000,50,50,50,8912,True
446000,50,50,50,8907,True
446000,50,50,50,8755,True
446000,50,50,50,8815,True
446000,50,50,50,8899,True
446000,50,50,50,8791,True
446000,50,50,50,8862,True
446000,50,50,50,8917,True
451000,50,50,50,9017,True
451000,50,50,50,8879,True
451000,50,50,50,8883,True
451000,50,50,50,8847,True
451000,50,50,50,8987,True
451000,50,50,50,8994,True
451000,50,50,50,8545,True
451000,50,50,50,9107,True
451000,50,50,50,8990,True
451000,50,50,50,9071,True
451000,50,50,50,8421,True
451000,50,50,50,8819,True
451000,50,50,50,8981,True
451000,50,50,50,8991,True
451000,50,50,50,8873,True
451000,50,50,50,8787,True
451000,50,50,50,9076,True
451000,50,50,50,8729,True
451000,50,50,50,9108,True
451000,50,50,50,8637,True
456000,50,50,50,9210,True
456000,50,50,50,9209,True
456000,50,50,50,9112,True
456000,50,50,50,8995,True
456000,50,50,50,8880,True
456000,50,50,50,8879,True
456000,50,50,50,9288,True
456000,50,50,50,9063,True
456000,50,50,50,9144,True
456000,50,50,50,9063,True
456000,50,50,50,8938,True
456000,50,50,50,8822,True
456000,50,50,50,8972,True
456000,50,50,50,9068,True
456000,50,50,50,8942,True
456000,50,50,50,9036,True
456000,50,50,50,8952,True
456000,50,50,50,9170,True
456000,50,50,50,9145,True
456000,50,50,50,9108,True
461000,50,50,50,9292,True
461000,50,50,50,9172,True
461000,50,50,50,9213,True
461000,50,50,50,8924,True
461000,50,50,50,9146,True
461000,50,50,50,9191,True
461000,50,50,50,9204,True
461000,50,50,50,9356,True
461000,50,50,50,9201,True
461000,50,50,50,9140,True
461000,50,50,50,9184,True
461000,50,50,50,8888,True
461000,50,50,50,8901,True
461000,50,50,50,9153,True
461000,50,50,50,8847,True
461000,50,50,50,9168,True
461000,50,50,50,9201,True
461000,50,50,50,9180,True
461000,50,50,50,9324,True
461000,50,50,50,9067,True
466000,50,50,50,9115,True
466000,50,50,50,9122,True
466000,50,50,50,9311,True
466000,50,50,50,9037,True
466000,50,50,50,9168,True
466000,50,50,50,9204,True
466000,50,50,50,9414,True
466000,50,50,50,9221,True
466000,50,50,50,9111,True
466000,50,50,50,9308,True
466000,50,50,50,9314,True
466000,50,50,50,9131,True
466000,50,50,50,9500,True
466000,50,50,50,9237,True
466000,50,50,50,9073,True
466000,50,50,50,9292,True
466000,50,50,50,9257,True
466000,50,50,50,8939,True
466000,50,50,50,9291,True
466000,50,50,50,8865,True
471000,50,50,50,9353,True
471000,50,50,50,8955,True
471000,50,50,50,9322,True
471000,50,50,50,9451,True
471000,50,50,50,9800,True
471000,50,50,50,9391,True
471000,50,50,50,9061,True
471000,50,50,50,9035,True
471000,50,50,50,9297,True
471000,50,50,50,9089,True
471000,50,50,50,9579,True
471000,50,50,50,9395,True
471000,50,50,50,9398,True
471000,50,50,50,9431,True
471000,50,50,50,9383,True
471000,50,50,50,9067,True
471000,50,50,50,9123,True
471000,50,50,50,9248,True
471000,50,50,50,9538,True
471000,50,50,50,9202,True
476000,50,50,50,9413,True
476000,50,50,50,9511,True
476000,50,50,50,9352,True
476000,50,50,50,9401,True
476000,50,50,50,9410,True
476000,50,50,50,9375,True
476000,50,50,50,9314,True
476000,50,50,50,9297,True
476000,50,50,50,8930,True
476000,50,50,50,9031,True
476000,50,50,50,9760,True
476000,50,50,50,9348,True
476000,50,50,50,9309,True
476000,50,50,50,9443,True
476000,50,50,50,9479,True
476000,50,50,50,9395,True
476000,50,50,50,9084,True
476000,50,50,50,9401,True
476000,50,50,50,9508,True
476000,50,50,50,9381,True
481000,50,50,50,9130,True
481000,50,50,50,9612,True
481000,50,50,50,9507,True
481000,50,50,50,9727,True
481000,50,50,50,9896,True
481000,50,50,50,9316,True
481000,50,50,50,8795,True
481000,50,50,50,8849,True
481000,50,50,50,9672,True
481000,50,50,50,8406,True
481000,50,50,50,9294,True
481000,50,50,50,9574,True
481000,50,50,50,9524,True
481000,50,50,50,9477,True
481000,50,50,50,9620,True
481000,50,50,50,9457,True
481000,50,50,50,9509,True
481000,50,50,50,9231,True
481000,50,50,50,9483,True
481000,50,50,50,9561,True
486000,50,50,50,9720,True
486000,50,50,50,9695,True
486000,50,50,50,9535,True
486000,50,50,50,9690,True
486000,50,50,50,9691,True
486000,50,50,50,9313,True
486000,50,50,50,9771,True
486000,50,50,50,9309,True
486000,50,50,50,9343,True
486000,50,50,50,9377,True
486000,50,50,50,9676,True
486000,50,50,50,9461,True
486000,50,50,50,8814,True
486000,50,50,50,9619,True
486000,50,50,50,9397,True
486000,50,50,50,9833,True
486000,50,50,50,9693,True
486000,50,50,50,9485,True
486000,50,50,50,9602,True
486000,50,50,50,9641,True
491000,50,50,50,9692,True
491000,50,50,50,9790,True
491000,50,50,50,8823,True
491000,50,50,50,9820,True
491000,50,50,50,9504,True
491000,50,50,50,9520,True
491000,50,50,50,9793,True
491000,50,50,50,9788,True
491000,50,50,50,9922,True
491000,50,50,50,9853,True
491000,50,50,50,9823,True
491000,50,50,50,9696,True
491000,50,50,50,9525,True
491000,50,50,50,9285,True
491000,50,50,50,9811,True
491000,50,50,50,9951,True
491000,50,50,50,9132,True
491000,50,50,50,9794,True
491000,50,50,50,9695,True
491000,50,50,50,9869,True
496000,50,50,50,9778,True
496000,50,50,50,9791,True
496000,50,50,50,9883,True
496000,50,50,50,9812,True
496000,50,50,50,9685,True
496000,50,50,50,9566,True
496000,50,50,50,9886,True
496000,50,50,50,9649,True
496000,50,50,50,9747,True
496000,50,50,50,9725,True
496000,50,50,50,9762,True
496000,50,50,50,9356,True
496000,50,50,50,9403,True
496000,50,50,50,9881,True
496000,50,50,50,9900,True
496000,50,50,50,9546,True
496000,50,50,50,9798,True
496000,50,50,50,9849,True
496000,50,50,50,9811,True
